,tokens,ner_tags
32800,as,O
32801,if,O
32802,she,O
32803,were,O
32804,looking,O
32805,over,O
32806,their,O
32807,shoulders,O
32808,",",O
32809,that,O
32810,all,O
32811,the,O
32812,ju,O
32813,##ror,O
32814,##s,O
32815,were,O
32816,writing,O
32817,down,O
32818,‘,O
32819,stupid,O
32820,things,O
32821,!,O
32822,’,O
32823,on,O
32824,their,O
32825,slate,O
32826,##s,O
32827,",",O
32828,and,O
32829,she,O
32830,could,O
32831,even,O
32832,make,O
32833,out,O
32834,that,O
32835,one,O
32836,of,O
32837,them,O
32838,didn,O
32839,’,O
32840,t,O
32841,know,O
32842,how,O
32843,to,O
32844,spell,O
32845,‘,O
32846,stupid,O
32847,",",O
32848,’,O
32849,and,O
32850,that,O
32851,he,O
32852,had,O
32853,to,O
32854,ask,O
32855,his,O
32856,neighbour,O
32857,to,O
32858,tell,O
32859,him,O
32860,.,O
32861,‘,O
32862,a,O
32863,nice,O
32864,mud,O
32865,##dle,O
32866,their,O
32867,slate,O
32868,##s,O
32869,’,O
32870,ll,O
32871,be,O
32872,in,O
32873,before,O
32874,the,O
32875,trial,O
32876,’,O
32877,s,O
32878,over,O
32879,!,O
32880,’,O
32881,thought,O
32882,alice,B-PER
32883,.,O
32884,[SEP],O
32885,[CLS],O
32886,one,O
32887,of,O
32888,the,O
32889,ju,O
32890,##ror,O
32891,##s,O
32892,had,O
32893,a,O
32894,pencil,O
32895,that,O
32896,squeak,O
32897,##ed,O
32898,.,O
32899,this,O
32900,of,O
32901,course,O
32902,",",O
32903,alice,B-PER
32904,could,O
32905,not,O
32906,stand,O
32907,",",O
32908,and,O
32909,she,O
32910,went,O
32911,round,O
32912,the,O
32913,court,O
32914,and,O
32915,got,O
32916,behind,O
32917,him,O
32918,",",O
32919,and,O
32920,very,O
32921,soon,O
32922,found,O
32923,an,O
32924,opportunity,O
32925,of,O
32926,taking,O
32927,it,O
32928,away,O
32929,.,O
32930,she,O
32931,did,O
32932,it,O
32933,so,O
32934,quickly,O
32935,that,O
32936,the,O
32937,poor,O
32938,little,O
32939,ju,O
32940,##ror,O
32941,(,O
32942,it,O
32943,was,O
32944,bill,B-PER
32945,",",O
32946,the,O
32947,lizard,B-PER
32948,),O
32949,could,O
32950,not,O
32951,make,O
32952,out,O
32953,at,O
32954,all,O
32955,what,O
32956,had,O
32957,become,O
32958,of,O
32959,it,O
32960,;,O
32961,so,O
32962,",",O
32963,after,O
32964,hunting,O
32965,all,O
32966,about,O
32967,for,O
32968,it,O
32969,",",O
32970,he,O
32971,was,O
32972,obliged,O
32973,to,O
32974,write,O
32975,with,O
32976,one,O
32977,finger,O
32978,for,O
32979,the,O
32980,rest,O
32981,of,O
32982,the,O
32983,day,O
32984,;,O
32985,and,O
32986,this,O
32987,was,O
32988,of,O
32989,very,O
32990,little,O
32991,use,O
32992,",",O
32993,as,O
32994,it,O
32995,left,O
32996,no,O
32997,mark,O
32998,on,O
32999,the,O
33000,slate,O
33001,.,O
33002,[SEP],O
33003,[CLS],O
33004,‘,O
33005,herald,O
33006,",",O
33007,read,O
33008,the,O
33009,accusation,O
33010,!,O
33011,’,O
33012,said,O
33013,the,O
33014,king,O
33015,.,O
33016,[SEP],O
33017,[CLS],O
33018,on,O
33019,this,O
33020,the,O
33021,white,B-PER
33022,rabbit,I-PER
33023,blew,O
33024,three,O
33025,blasts,O
33026,on,O
33027,the,O
33028,trumpet,O
33029,",",O
33030,and,O
33031,then,O
33032,un,O
33033,##roll,O
33034,##ed,O
33035,the,O
33036,parchment,O
33037,scroll,O
33038,",",O
33039,and,O
33040,read,O
33041,as,O
33042,follows,O
33043,:,O
33044,-,O
33045,-,O
33046,[SEP],O
33047,[CLS],O
33048,‘,O
33049,the,O
33050,queen,B-PER
33051,of,I-MISC
33052,hearts,I-MISC
33053,",",O
33054,she,O
33055,made,O
33056,some,O
33057,tar,O
33058,##ts,O
33059,",",O
33060,all,O
33061,on,O
33062,a,O
33063,summer,O
33064,day,O
33065,:,O
33066,the,O
33067,kn,B-PER
33068,##ave,B-PER
33069,of,I-MISC
33070,hearts,I-MISC
33071,",",O
33072,he,O
33073,stole,O
33074,those,O
33075,tar,O
33076,##ts,O
33077,",",O
33078,and,O
33079,took,O
33080,them,O
33081,quite,O
33082,away,O
33083,!,O
33084,’,O
33085,[SEP],O
33086,[CLS],O
33087,‘,O
33088,consider,O
33089,your,O
33090,verdict,O
33091,",",O
33092,’,O
33093,the,O
33094,king,O
33095,said,O
33096,to,O
33097,the,O
33098,jury,O
33099,.,O
33100,[SEP],O
33101,[CLS],O
33102,‘,O
33103,not,O
33104,yet,O
33105,",",O
33106,not,O
33107,yet,O
33108,!,O
33109,’,O
33110,the,O
33111,rabbit,O
33112,hastily,O
33113,interrupted,O
33114,.,O
33115,‘,O
33116,there,O
33117,’,O
33118,s,O
33119,a,O
33120,great,O
33121,deal,O
33122,to,O
33123,come,O
33124,before,O
33125,that,O
33126,!,O
33127,’,O
33128,[SEP],O
33129,[CLS],O
33130,‘,O
33131,call,O
33132,the,O
33133,first,O
33134,witness,O
33135,",",O
33136,’,O
33137,said,O
33138,the,O
33139,king,O
33140,;,O
33141,and,O
33142,the,O
33143,white,O
33144,rabbit,I-PER
33145,blew,O
33146,three,O
33147,blasts,O
33148,on,O
33149,the,O
33150,trumpet,O
33151,",",O
33152,and,O
33153,called,O
33154,out,O
33155,",",O
33156,‘,O
33157,first,O
33158,witness,O
33159,!,O
33160,’,O
33161,[SEP],O
33162,[CLS],O
33163,the,O
33164,first,O
33165,witness,O
33166,was,O
33167,the,O
33168,hat,B-PER
33169,##ter,B-PER
33170,.,O
33171,he,O
33172,came,O
33173,in,O
33174,with,O
33175,a,O
33176,tea,O
33177,##cup,O
33178,in,O
33179,one,O
33180,hand,O
33181,and,O
33182,a,O
33183,piece,O
33184,of,O
33185,bread,O
33186,-,O
33187,and,O
33188,-,O
33189,butter,O
33190,in,O
33191,the,O
33192,other,O
33193,.,O
33194,‘,O
33195,i,O
33196,beg,O
33197,pardon,O
33198,",",O
33199,your,O
33200,majesty,O
33201,",",O
33202,’,O
33203,he,O
33204,began,O
33205,",",O
33206,‘,O
33207,for,O
33208,bringing,O
33209,these,O
33210,in,O
33211,:,O
33212,but,O
33213,i,O
33214,hadn,O
33215,’,O
33216,t,O
33217,quite,O
33218,finished,O
33219,my,O
33220,tea,O
33221,when,O
33222,i,O
33223,was,O
33224,sent,O
33225,for,O
33226,.,O
33227,’,O
33228,[SEP],O
33229,[CLS],O
33230,‘,O
33231,you,O
33232,ought,O
33233,to,O
33234,have,O
33235,finished,O
33236,",",O
33237,’,O
33238,said,O
33239,the,O
33240,king,O
33241,.,O
33242,‘,O
33243,when,O
33244,did,O
33245,you,O
33246,begin,O
33247,?,O
33248,’,O
33249,[SEP],O
33250,[CLS],O
33251,the,O
33252,hat,O
33253,##ter,O
33254,looked,O
33255,at,O
33256,the,O
33257,march,B-MISC
33258,hare,I-MISC
33259,",",O
33260,who,O
33261,had,O
33262,followed,O
33263,him,O
33264,into,O
33265,the,O
33266,court,O
33267,",",O
33268,arm,O
33269,-,O
33270,in,O
33271,-,O
33272,arm,O
33273,with,O
33274,the,O
33275,dorm,O
33276,##ouse,O
33277,.,O
33278,‘,O
33279,fourteenth,O
33280,of,O
33281,march,O
33282,",",O
33283,i,O
33284,think,O
33285,it,O
33286,was,O
33287,",",O
33288,’,O
33289,he,O
33290,said,O
33291,.,O
33292,[SEP],O
33293,[CLS],O
33294,‘,O
33295,fifteenth,O
33296,",",O
33297,’,O
33298,said,O
33299,the,O
33300,march,B-PER
33301,hare,I-MISC
33302,.,O
33303,[SEP],O
33304,[CLS],O
33305,‘,O
33306,sixteenth,O
33307,",",O
33308,’,O
33309,added,O
33310,the,O
33311,dorm,O
33312,##ouse,O
33313,.,O
33314,[SEP],O
33315,[CLS],O
33316,‘,O
33317,write,O
33318,that,O
33319,down,O
33320,",",O
33321,’,O
33322,the,O
33323,king,O
33324,said,O
33325,to,O
33326,the,O
33327,jury,O
33328,",",O
33329,and,O
33330,the,O
33331,jury,O
33332,eagerly,O
33333,wrote,O
33334,down,O
33335,all,O
33336,three,O
33337,dates,O
33338,on,O
33339,their,O
33340,slate,O
33341,##s,O
33342,",",O
33343,and,O
33344,then,O
33345,added,O
33346,them,O
33347,up,O
33348,",",O
33349,and,O
33350,reduced,O
33351,the,O
33352,answer,O
33353,to,O
33354,shillings,O
33355,and,O
33356,pen,O
33357,##ce,O
33358,.,O
33359,[SEP],O
33360,[CLS],O
33361,‘,O
33362,take,O
33363,off,O
33364,your,O
33365,hat,O
33366,",",O
33367,’,O
33368,the,O
33369,king,O
33370,said,O
33371,to,O
33372,the,O
33373,hat,O
33374,##ter,O
33375,.,O
33376,[SEP],O
33377,[CLS],O
33378,‘,O
33379,it,O
33380,isn,O
33381,’,O
33382,t,O
33383,mine,O
33384,",",O
33385,’,O
33386,said,O
33387,the,O
33388,hat,O
33389,##ter,O
33390,.,O
33391,[SEP],O
33392,[CLS],O
33393,‘,O
33394,stolen,O
33395,!,O
33396,’,O
33397,the,O
33398,king,O
33399,exclaimed,O
33400,",",O
33401,turning,O
33402,to,O
33403,the,O
33404,jury,O
33405,",",O
33406,who,O
33407,instantly,O
33408,made,O
33409,a,O
33410,memorandum,O
33411,of,O
33412,the,O
33413,fact,O
33414,.,O
33415,[SEP],O
33416,[CLS],O
33417,‘,O
33418,i,O
33419,keep,O
33420,them,O
33421,to,O
33422,sell,O
33423,",",O
33424,’,O
33425,the,O
33426,hat,O
33427,##ter,O
33428,added,O
33429,as,O
33430,an,O
33431,explanation,O
33432,;,O
33433,‘,O
33434,i,O
33435,’,O
33436,ve,O
33437,none,O
33438,of,O
33439,my,O
33440,own,O
33441,.,O
33442,i,O
33443,’,O
33444,m,O
33445,a,O
33446,hat,O
33447,##ter,O
33448,.,O
33449,’,O
33450,[SEP],O
33451,[CLS],O
33452,here,O
33453,the,O
33454,queen,O
33455,put,O
33456,on,O
33457,her,O
33458,spectacle,O
33459,##s,O
33460,",",O
33461,and,O
33462,began,O
33463,staring,O
33464,at,O
33465,the,O
33466,hat,O
33467,##ter,O
33468,",",O
33469,who,O
33470,turned,O
33471,pale,O
33472,and,O
33473,fi,O
33474,##dget,O
33475,##ed,O
33476,.,O
33477,[SEP],O
33478,[CLS],O
33479,‘,O
33480,give,O
33481,your,O
33482,evidence,O
33483,",",O
33484,’,O
33485,said,O
33486,the,O
33487,king,O
33488,;,O
33489,‘,O
33490,and,O
33491,don,O
33492,’,O
33493,t,O
33494,be,O
33495,nervous,O
33496,",",O
33497,or,O
33498,i,O
33499,’,O
33500,ll,O
33501,have,O
33502,you,O
33503,executed,O
33504,on,O
33505,the,O
33506,spot,O
33507,.,O
33508,’,O
33509,[SEP],O
33510,[CLS],O
33511,this,O
33512,did,O
33513,not,O
33514,seem,O
33515,to,O
33516,encourage,O
33517,the,O
33518,witness,O
33519,at,O
33520,all,O
33521,:,O
33522,he,O
33523,kept,O
33524,shifting,O
33525,from,O
33526,one,O
33527,foot,O
33528,to,O
33529,the,O
33530,other,O
33531,",",O
33532,looking,O
33533,une,O
33534,##asi,O
33535,##ly,O
33536,at,O
33537,the,O
33538,queen,O
33539,",",O
33540,and,O
33541,in,O
33542,his,O
33543,confusion,O
33544,he,O
33545,bit,O
33546,a,O
33547,large,O
33548,piece,O
33549,out,O
33550,of,O
33551,his,O
33552,tea,O
33553,##cup,O
33554,instead,O
33555,of,O
33556,the,O
33557,bread,O
33558,-,O
33559,and,O
33560,-,O
33561,butter,O
33562,.,O
33563,[SEP],O
33564,[CLS],O
33565,just,O
33566,at,O
33567,this,O
33568,moment,O
33569,alice,B-PER
33570,felt,O
33571,a,O
33572,very,O
33573,curious,O
33574,sensation,O
33575,",",O
33576,which,O
33577,puzzled,O
33578,her,O
33579,a,O
33580,good,O
33581,deal,O
33582,until,O
33583,she,O
33584,made,O
33585,out,O
33586,what,O
33587,it,O
33588,was,O
33589,:,O
33590,she,O
33591,was,O
33592,beginning,O
33593,to,O
33594,grow,O
33595,larger,O
33596,again,O
33597,",",O
33598,and,O
33599,she,O
33600,thought,O
33601,at,O
33602,first,O
33603,she,O
33604,would,O
33605,get,O
33606,up,O
33607,and,O
33608,leave,O
33609,the,O
33610,court,O
33611,;,O
33612,but,O
33613,on,O
33614,second,O
33615,thoughts,O
33616,she,O
33617,decided,O
33618,to,O
33619,remain,O
33620,where,O
33621,she,O
33622,was,O
33623,as,O
33624,long,O
33625,as,O
33626,there,O
33627,was,O
33628,room,O
33629,for,O
33630,her,O
33631,.,O
33632,[SEP],O
33633,[CLS],O
33634,‘,O
33635,i,O
33636,wish,O
33637,you,O
33638,wouldn,O
33639,’,O
33640,t,O
33641,squeeze,O
33642,so,O
33643,.,O
33644,’,O
33645,said,O
33646,the,O
33647,dorm,O
33648,##ouse,O
33649,",",O
33650,who,O
33651,was,O
33652,sitting,O
33653,next,O
33654,to,O
33655,her,O
33656,.,O
33657,‘,O
33658,i,O
33659,can,O
33660,hardly,O
33661,breathe,O
33662,.,O
33663,’,O
33664,[SEP],O
33665,[CLS],O
33666,‘,O
33667,i,O
33668,can,O
33669,’,O
33670,t,O
33671,help,O
33672,it,O
33673,",",O
33674,’,O
33675,said,O
33676,alice,B-PER
33677,very,O
33678,meek,O
33679,##ly,O
33680,:,O
33681,‘,O
33682,i,O
33683,’,O
33684,m,O
33685,growing,O
33686,.,O
33687,’,O
33688,[SEP],O
33689,[CLS],O
33690,‘,O
33691,you,O
33692,’,O
33693,ve,O
33694,no,O
33695,right,O
33696,to,O
33697,grow,O
33698,here,O
33699,",",O
33700,’,O
33701,said,O
33702,the,O
33703,dorm,O
33704,##ouse,O
33705,.,O
33706,[SEP],O
33707,[CLS],O
33708,‘,O
33709,don,O
33710,’,O
33711,t,O
33712,talk,O
33713,nonsense,O
33714,",",O
33715,’,O
33716,said,O
33717,alice,B-PER
33718,more,O
33719,bold,O
33720,##ly,O
33721,:,O
33722,‘,O
33723,you,O
33724,know,O
33725,you,O
33726,’,O
33727,re,O
33728,growing,O
33729,too,O
33730,.,O
33731,’,O
33732,[SEP],O
33733,[CLS],O
33734,‘,O
33735,yes,O
33736,",",O
33737,but,O
33738,i,O
33739,grow,O
33740,at,O
33741,a,O
33742,reasonable,O
33743,pace,O
33744,",",O
33745,’,O
33746,said,O
33747,the,O
33748,dorm,O
33749,##ouse,O
33750,:,O
33751,‘,O
33752,not,O
33753,in,O
33754,that,O
33755,ridiculous,O
33756,fashion,O
33757,.,O
33758,’,O
33759,and,O
33760,he,O
33761,got,O
33762,up,O
33763,very,O
33764,sul,O
33765,##ki,O
33766,##ly,O
33767,and,O
33768,crossed,O
33769,over,O
33770,to,O
33771,the,O
33772,other,O
33773,side,O
33774,of,O
33775,the,O
33776,court,O
33777,.,O
33778,[SEP],O
33779,[CLS],O
33780,all,O
33781,this,O
33782,time,O
33783,the,O
33784,queen,O
33785,had,O
33786,never,O
33787,left,O
33788,off,O
33789,staring,O
33790,at,O
33791,the,O
33792,hat,O
33793,##ter,O
33794,",",O
33795,and,O
33796,",",O
33797,just,O
33798,as,O
33799,the,O
33800,dorm,O
33801,##ouse,O
33802,crossed,O
33803,the,O
33804,court,O
33805,",",O
33806,she,O
33807,said,O
33808,to,O
33809,one,O
33810,of,O
33811,the,O
33812,officers,O
33813,of,O
33814,the,O
33815,court,O
33816,",",O
33817,‘,O
33818,bring,O
33819,me,O
33820,the,O
33821,list,O
33822,of,O
33823,the,O
33824,singers,O
33825,in,O
33826,the,O
33827,last,O
33828,concert,O
33829,!,O
33830,’,O
33831,on,O
33832,which,O
33833,the,O
33834,wr,O
33835,##etched,O
33836,hat,O
33837,##ter,O
33838,trembled,O
33839,so,O
33840,",",O
33841,that,O
33842,he,O
33843,shook,O
33844,both,O
33845,his,O
33846,shoes,O
33847,off,O
33848,.,O
33849,[SEP],O
33850,[CLS],O
33851,‘,O
33852,give,O
33853,your,O
33854,evidence,O
33855,",",O
33856,’,O
33857,the,O
33858,king,O
33859,repeated,O
33860,angrily,O
33861,",",O
33862,‘,O
33863,or,O
33864,i,O
33865,’,O
33866,ll,O
33867,have,O
33868,you,O
33869,executed,O
33870,",",O
33871,whether,O
33872,you,O
33873,’,O
33874,re,O
33875,nervous,O
33876,or,O
33877,not,O
33878,.,O
33879,’,O
33880,[SEP],O
33881,[CLS],O
33882,‘,O
33883,i,O
33884,’,O
33885,m,O
33886,a,O
33887,poor,O
33888,man,O
33889,",",O
33890,your,O
33891,majesty,O
33892,",",O
33893,’,O
33894,the,O
33895,hat,O
33896,##ter,O
33897,began,O
33898,",",O
33899,in,O
33900,a,O
33901,trembling,O
33902,voice,O
33903,",",O
33904,‘,O
33905,-,O
33906,-,O
33907,and,O
33908,i,O
33909,hadn,O
33910,’,O
33911,t,O
33912,begun,O
33913,my,O
33914,tea,O
33915,-,O
33916,-,O
33917,not,O
33918,above,O
33919,a,O
33920,week,O
33921,or,O
33922,so,O
33923,-,O
33924,-,O
33925,and,O
33926,what,O
33927,with,O
33928,the,O
33929,bread,O
33930,-,O
33931,and,O
33932,-,O
33933,butter,O
33934,getting,O
33935,so,O
33936,thin,O
33937,-,O
33938,-,O
33939,and,O
33940,the,O
33941,twin,O
33942,##kling,O
33943,of,O
33944,the,O
33945,tea,O
33946,-,O
33947,-,O
33948,’,O
33949,[SEP],O
33950,[CLS],O
33951,‘,O
33952,the,O
33953,twin,O
33954,##kling,O
33955,of,O
33956,the,O
33957,what,O
33958,?,O
33959,’,O
33960,said,O
33961,the,O
33962,king,O
33963,.,O
33964,[SEP],O
33965,[CLS],O
33966,‘,O
33967,it,O
33968,began,O
33969,with,O
33970,the,O
33971,tea,O
33972,",",O
33973,’,O
33974,the,O
33975,hat,O
33976,##ter,O
33977,replied,O
33978,.,O
33979,[SEP],O
33980,[CLS],O
33981,‘,O
33982,of,O
33983,course,O
33984,twin,O
33985,##kling,O
33986,begins,O
33987,with,O
33988,a,O
33989,t,O
33990,!,O
33991,’,O
33992,said,O
33993,the,O
33994,king,O
33995,sharply,O
33996,.,O
33997,‘,O
33998,do,O
33999,you,O
34000,take,O
34001,me,O
34002,for,O
34003,a,O
34004,dun,O
34005,##ce,O
34006,?,O
34007,go,O
34008,on,O
34009,!,O
34010,’,O
34011,[SEP],O
34012,[CLS],O
34013,‘,O
34014,i,O
34015,’,O
34016,m,O
34017,a,O
34018,poor,O
34019,man,O
34020,",",O
34021,’,O
34022,the,B-PER
34023,hat,I-PER
34024,##ter,I-PER
34025,went,O
34026,on,O
34027,",",O
34028,‘,O
34029,and,O
34030,most,O
34031,things,O
34032,twinkle,O
34033,##d,O
34034,after,O
34035,that,O
34036,-,O
34037,-,O
34038,only,O
34039,the,O
34040,march,B-PER
34041,hare,I-MISC
34042,said,O
34043,-,O
34044,-,O
34045,’,O
34046,[SEP],O
34047,[CLS],O
34048,‘,O
34049,i,O
34050,didn,O
34051,’,O
34052,t,O
34053,!,O
34054,’,O
34055,the,O
34056,march,B-MISC
34057,hare,I-MISC
34058,interrupted,O
34059,in,O
34060,a,O
34061,great,O
34062,hurry,O
34063,.,O
34064,[SEP],O
34065,[CLS],O
34066,‘,O
34067,you,O
34068,did,O
34069,!,O
34070,’,O
34071,said,O
34072,the,O
34073,hat,O
34074,##ter,O
34075,.,O
34076,[SEP],O
34077,[CLS],O
34078,‘,O
34079,i,O
34080,deny,O
34081,it,O
34082,!,O
34083,’,O
34084,said,O
34085,the,O
34086,march,B-PER
34087,hare,I-MISC
34088,.,O
34089,[SEP],O
34090,[CLS],O
34091,‘,O
34092,he,O
34093,denies,O
34094,it,O
34095,",",O
34096,’,O
34097,said,O
34098,the,O
34099,king,O
34100,:,O
34101,‘,O
34102,leave,O
34103,out,O
34104,that,O
34105,part,O
34106,.,O
34107,’,O
34108,[SEP],O
34109,[CLS],O
34110,‘,O
34111,well,O
34112,",",O
34113,at,O
34114,any,O
34115,rate,O
34116,",",O
34117,the,O
34118,dorm,O
34119,##ouse,O
34120,said,O
34121,-,O
34122,-,O
34123,’,O
34124,the,O
34125,hat,O
34126,##ter,O
34127,went,O
34128,on,O
34129,",",O
34130,looking,O
34131,anxiously,O
34132,round,O
34133,to,O
34134,see,O
34135,if,O
34136,he,O
34137,would,O
34138,deny,O
34139,it,O
34140,too,O
34141,:,O
34142,but,O
34143,the,O
34144,dorm,O
34145,##ouse,O
34146,denied,O
34147,nothing,O
34148,",",O
34149,being,O
34150,fast,O
34151,asleep,O
34152,.,O
34153,[SEP],O
34154,[CLS],O
34155,‘,O
34156,after,O
34157,that,O
34158,",",O
34159,’,O
34160,continued,O
34161,the,O
34162,hat,O
34163,##ter,O
34164,",",O
34165,‘,O
34166,i,O
34167,cut,O
34168,some,O
34169,more,O
34170,bread,O
34171,-,O
34172,and,O
34173,-,O
34174,butter,O
34175,-,O
34176,-,O
34177,’,O
34178,[SEP],O
34179,[CLS],O
34180,‘,O
34181,but,O
34182,what,O
34183,did,O
34184,the,O
34185,dorm,O
34186,##ouse,O
34187,say,O
34188,?,O
34189,’,O
34190,one,O
34191,of,O
34192,the,O
34193,jury,O
34194,asked,O
34195,.,O
34196,[SEP],O
34197,[CLS],O
34198,‘,O
34199,that,O
34200,i,O
34201,can,O
34202,’,O
34203,t,O
34204,remember,O
34205,",",O
34206,’,O
34207,said,O
34208,the,B-PER
34209,hat,I-PER
34210,##ter,B-PER
34211,.,O
34212,[SEP],O
34213,[CLS],O
34214,‘,O
34215,you,O
34216,must,O
34217,remember,O
34218,",",O
34219,’,O
34220,remarked,O
34221,the,O
34222,king,O
34223,",",O
34224,‘,O
34225,or,O
34226,i,O
34227,’,O
34228,ll,O
34229,have,O
34230,you,O
34231,executed,O
34232,.,O
34233,’,O
34234,[SEP],O
34235,[CLS],O
34236,the,O
34237,miserable,O
34238,hat,O
34239,##ter,O
34240,dropped,O
34241,his,O
34242,tea,O
34243,##cup,O
34244,and,O
34245,bread,O
34246,-,O
34247,and,O
34248,-,O
34249,butter,O
34250,",",O
34251,and,O
34252,went,O
34253,down,O
34254,on,O
34255,one,O
34256,knee,O
34257,.,O
34258,‘,O
34259,i,O
34260,’,O
34261,m,O
34262,a,O
34263,poor,O
34264,man,O
34265,",",O
34266,your,O
34267,majesty,O
34268,",",O
34269,’,O
34270,he,O
34271,began,O
34272,.,O
34273,[SEP],O
34274,[CLS],O
34275,‘,O
34276,you,O
34277,’,O
34278,re,O
34279,a,O
34280,very,O
34281,poor,O
34282,speaker,O
34283,",",O
34284,’,O
34285,said,O
34286,the,O
34287,king,O
34288,.,O
34289,[SEP],O
34290,[CLS],O
34291,here,O
34292,one,O
34293,of,O
34294,the,O
34295,guinea,O
34296,-,O
34297,pigs,O
34298,cheered,O
34299,",",O
34300,and,O
34301,was,O
34302,immediately,O
34303,suppressed,O
34304,by,O
34305,the,O
34306,officers,O
34307,of,O
34308,the,O
34309,court,O
34310,.,O
34311,(,O
34312,as,O
34313,that,O
34314,is,O
34315,rather,O
34316,a,O
34317,hard,O
34318,word,O
34319,",",O
34320,i,O
34321,will,O
34322,just,O
34323,explain,O
34324,to,O
34325,you,O
34326,how,O
34327,it,O
34328,was,O
34329,done,O
34330,.,O
34331,they,O
34332,had,O
34333,a,O
34334,large,O
34335,canvas,O
34336,bag,O
34337,",",O
34338,which,O
34339,tied,O
34340,up,O
34341,at,O
34342,the,O
34343,mouth,O
34344,with,O
34345,strings,O
34346,:,O
34347,into,O
34348,this,O
34349,they,O
34350,slipped,O
34351,the,O
34352,guinea,O
34353,-,O
34354,pig,O
34355,",",O
34356,head,O
34357,first,O
34358,",",O
34359,and,O
34360,then,O
34361,sat,O
34362,upon,O
34363,it,O
34364,.,O
34365,),O
34366,[SEP],O
34367,[CLS],O
34368,‘,O
34369,i,O
34370,’,O
34371,m,O
34372,glad,O
34373,i,O
34374,’,O
34375,ve,O
34376,seen,O
34377,that,O
34378,done,O
34379,",",O
34380,’,O
34381,thought,O
34382,alice,B-PER
34383,.,O
34384,‘,O
34385,i,O
34386,’,O
34387,ve,O
34388,so,O
34389,often,O
34390,read,O
34391,in,O
34392,the,O
34393,newspapers,O
34394,",",O
34395,at,O
34396,the,O
34397,end,O
34398,of,O
34399,trials,O
34400,",",O
34401,“,O
34402,there,O
34403,was,O
34404,some,O
34405,attempts,O
34406,at,O
34407,applause,O
34408,",",O
34409,which,O
34410,was,O
34411,immediately,O
34412,suppressed,O
34413,by,O
34414,the,O
34415,officers,O
34416,of,O
34417,the,O
34418,court,O
34419,",",O
34420,”,O
34421,and,O
34422,i,O
34423,never,O
34424,understood,O
34425,what,O
34426,it,O
34427,meant,O
34428,till,O
34429,now,O
34430,.,O
34431,’,O
34432,[SEP],O
34433,[CLS],O
34434,‘,O
34435,if,O
34436,that,O
34437,’,O
34438,s,O
34439,all,O
34440,you,O
34441,know,O
34442,about,O
34443,it,O
34444,",",O
34445,you,O
34446,may,O
34447,stand,O
34448,down,O
34449,",",O
34450,’,O
34451,continued,O
34452,the,O
34453,king,O
34454,.,O
34455,[SEP],O
34456,[CLS],O
34457,‘,O
34458,i,O
34459,can,O
34460,’,O
34461,t,O
34462,go,O
34463,no,O
34464,lower,O
34465,",",O
34466,’,O
34467,said,O
34468,the,B-PER
34469,hat,B-PER
34470,##ter,B-PER
34471,:,O
34472,‘,O
34473,i,O
34474,’,O
34475,m,O
34476,on,O
34477,the,O
34478,floor,O
34479,",",O
34480,as,O
34481,it,O
34482,is,O
34483,.,O
34484,’,O
34485,[SEP],O
34486,[CLS],O
34487,‘,O
34488,then,O
34489,you,O
34490,may,O
34491,sit,O
34492,down,O
34493,",",O
34494,’,O
34495,the,O
34496,king,O
34497,replied,O
34498,.,O
34499,[SEP],O
34500,[CLS],O
34501,here,O
34502,the,O
34503,other,O
34504,guinea,O
34505,-,O
34506,pig,O
34507,cheered,O
34508,",",O
34509,and,O
34510,was,O
34511,suppressed,O
34512,.,O
34513,[SEP],O
34514,[CLS],O
34515,‘,O
